term,count,topic1,topic2,topic3,source1,source1_count,source2,source2_count,source3,source3_count,source4,source4_count,source5,source5_count,source6,source6_count
visual-art,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22visual-art%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacounty.gov"", ""County of Los Angeles Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22County+of+Los+Angeles+Data+Portal%22+AND+tags%3A%22visual-art%22"", ""1"")",,,,,,,,,,
Residential,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Residential%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22Residential%22"", ""1"")",,,,,,,,,,
Market and Program Development,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Market+and+Program+Development%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22Market+and+Program+Development%22"", ""1"")",,,,,,,,,,
Reseda Central Business District,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Reseda+Central+Business+District%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22Reseda+Central+Business+District%22"", ""1"")",,,,,,,,,,
marmorataErynigium,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22marmorataErynigium%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22marmorataErynigium%22"", ""1"")",,,,,,,,,,
Reseda,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Reseda%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22Reseda%22"", ""1"")",,,,,,,,,,
zip-codes,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22zip-codes%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacounty.gov"", ""County of Los Angeles Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22County+of+Los+Angeles+Data+Portal%22+AND+tags%3A%22zip-codes%22"", ""1"")",,,,,,,,,,
 Pasadena,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22+Pasadena%22"", ""1"")",,,,"=HYPERLINK(""http://data.cityofpasadena.net/data.json"", ""City of Pasadena Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22City+of+Pasadena+Data+Portal%22+AND+tags%3A%22+Pasadena%22"", ""1"")",,,,,,,,,,
 reporting district,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22+reporting+district%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22+reporting+district%22"", ""1"")",,,,,,,,,,
rent stabilization,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22rent+stabilization%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22rent+stabilization%22"", ""1"")",,,,,,,,,,
travel-time-nonems,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22travel-time-nonems%22"", ""1"")",,,,"=HYPERLINK(""https://performance-lacity.data.socrata.com"", ""Performance LA"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Performance+LA%22+AND+tags%3A%22travel-time-nonems%22"", ""1"")",,,,,,,,,,
martenmountain,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22martenmountain%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22martenmountain%22"", ""1"")",,,,,,,,,,
art,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22art%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22art%22"", ""1"")",,,,,,,,,,
cms-64-expenditures,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22cms-64-expenditures%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22cms-64-expenditures%22"", ""1"")",,,,,,,,,,
drug-acquisition-cost,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22drug-acquisition-cost%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22drug-acquisition-cost%22"", ""1"")",,,,,,,,,,
 registrar,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22+registrar%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22+registrar%22"", ""1"")",,,,,,,,,,
assistance,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22assistance%22"", ""2"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22assistance%22"", ""1"")","=HYPERLINK(""https://data.chhs.ca.gov/"", ""California Health and Human Services Open Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Health+and+Human+Services+Open+Data+Portal%22+AND+tags%3A%22assistance%22"", ""1"")",,,,,,,,
at-fault-evictions,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22at-fault-evictions%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22at-fault-evictions%22"", ""1"")",,,,,,,,,,
at-risk,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22at-risk%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22at-risk%22"", ""1"")",,,,,,,,,,
attendance,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22attendance%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22attendance%22"", ""1"")",,,,,,,,,,
attraction,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22attraction%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22attraction%22"", ""1"")",,,,,,,,,,
automated-counts,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22automated-counts%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22automated-counts%22"", ""1"")",,,,,,,,,,
drug-manufacturer-contacts,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22drug-manufacturer-contacts%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22drug-manufacturer-contacts%22"", ""1"")",,,,,,,,,,
baseballsoftball-fields,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22baseballsoftball-fields%22"", ""1"")",recreation,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22baseballsoftball-fields%22"", ""1"")",,,,,,,,,,
meadows,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22meadows%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22meadows%22"", ""1"")",,,,,,,,,,
basketball-courts,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22basketball-courts%22"", ""1"")",recreation,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22basketball-courts%22"", ""1"")",,,,,,,,,,
drug-products,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22drug-products%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22drug-products%22"", ""1"")",,,,,,,,,,
drug-rebate-program,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22drug-rebate-program%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22drug-rebate-program%22"", ""1"")",,,,,,,,,,
medirostri,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22medirostri%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22medirostri%22"", ""1"")",,,,,,,,,,
medirostris,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22medirostris%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22medirostris%22"", ""1"")",,,,,,,,,,
Parking Sign,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Parking+Sign%22"", ""1"")",,,,"=HYPERLINK(""http://data.cityofpasadena.net/data.json"", ""City of Pasadena Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22City+of+Pasadena+Data+Portal%22+AND+tags%3A%22Parking+Sign%22"", ""1"")",,,,,,,,,,
federal-upper-limits,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22federal-upper-limits%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22federal-upper-limits%22"", ""1"")",,,,,,,,,,
Primary Education,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Primary+Education%22"", ""1"")",,,,"=HYPERLINK(""http://datalb.longbeach.gov/data.json"", ""City of Long Beach Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22City+of+Long+Beach+Data+Portal%22+AND+tags%3A%22Primary+Education%22"", ""1"")",,,,,,,,,,
billing-and-collection,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22billing-and-collection%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22billing-and-collection%22"", ""1"")",,,,,,,,,,
Regional Mixed Commercial,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Regional+Mixed+Commercial%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22Regional+Mixed+Commercial%22"", ""1"")",,,,,,,,,,
financial-management-report,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22financial-management-report%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22financial-management-report%22"", ""1"")",,,,,,,,,,
Regional Commercial,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Regional+Commercial%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22Regional+Commercial%22"", ""1"")",,,,,,,,,,
Regional Center Commercial,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Regional+Center+Commercial%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22Regional+Center+Commercial%22"", ""1"")",,,,,,,,,,
ful,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22ful%22"", ""1"")",,,,"=HYPERLINK(""https://data.medicaid.gov"", ""Data.Medicaid.gov"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Data.Medicaid.gov%22+AND+tags%3A%22ful%22"", ""1"")",,,,,,,,,,
broken-pipe,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22broken-pipe%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22broken-pipe%22"", ""1"")",,,,,,,,,,
bsl,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22bsl%22"", ""1"")",,,,"=HYPERLINK(""https://data.lacity.org"", ""Los Angeles Open Data"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22Los+Angeles+Open+Data%22+AND+tags%3A%22bsl%22"", ""1"")",,,,,,,,,,
Post Offices,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Post+Offices%22"", ""1"")",,,,"=HYPERLINK(""http://datalb.longbeach.gov/data.json"", ""City of Long Beach Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22City+of+Long+Beach+Data+Portal%22+AND+tags%3A%22Post+Offices%22"", ""1"")",,,,,,,,,,
regional,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22regional%22"", ""2"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22regional%22"", ""1"")","=HYPERLINK(""https://data.chhs.ca.gov/"", ""California Health and Human Services Open Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Health+and+Human+Services+Open+Data+Portal%22+AND+tags%3A%22regional%22"", ""1"")",,,,,,,,
Postal Codes,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Postal+Codes%22"", ""1"")",,,,"=HYPERLINK(""http://datalb.longbeach.gov/data.json"", ""City of Long Beach Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22City+of+Long+Beach+Data+Portal%22+AND+tags%3A%22Postal+Codes%22"", ""1"")",,,,,,,,,,
Mendocino,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Mendocino%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22Mendocino%22"", ""1"")",,,,,,,,,,
Recreation and Parks Facilities,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22Recreation+and+Parks+Facilities%22"", ""1"")",,,,"=HYPERLINK(""http://geohub.lacity.org/data.json"", ""LA City Geo Hub"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22LA+City+Geo+Hub%22+AND+tags%3A%22Recreation+and+Parks+Facilities%22"", ""1"")",,,,,,,,,,
menziesiiAlnus,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22menziesiiAlnus%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22menziesiiAlnus%22"", ""1"")",,,,,,,,,,
menziesiiArctostaphylos,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22menziesiiArctostaphylos%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22menziesiiArctostaphylos%22"", ""1"")",,,,,,,,,,
menziesiiPurshia,"=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=tags%3A%22menziesiiPurshia%22"", ""1"")",,,,"=HYPERLINK(""https://data.cnra.ca.gov"", ""California Natural Resources Agency Data Portal"")","=HYPERLINK(""https://lacounts-staging.l3.ckan.io/dataset?q=harvest_source_title%3A%22California+Natural+Resources+Agency+Data+Portal%22+AND+tags%3A%22menziesiiPurshia%22"", ""1"")",,,,,,,,,,
